DESCRIPTION,PRODUCT,MATERIAL,GRADE,SURFACE,NESTING_ALGO,CERTS,NOM UNITS,NOM L,ACTUAL L,NOM W,ACTUAL W,NOM H,ACTUAL H,WALL,PACK 1,PACK 2,PACK 3,KGM,BASELINE_SUPPLIER
M10 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,150,,10,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M10 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,170,,10,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M10 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,190,,10,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M12 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,120,,12,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M12 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,160,,12,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M12 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,180,,12,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M12 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,200,,12,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M12 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,220,,12,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M16 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,150,,16,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M16 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,190,,16,,,,,20,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M20 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,180,,20,,,,,10,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
M20 HAS 5.8 anchor rod,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,ZINC,BUNDLE,FALSE,MILLIMETERS,260,,20,,,,,10,,,,https://www.hilti.com.au/c/CLS_FASTENER_7135/CLS_ANCHOR_RODS_ELEMENTS_7135/r19961314?CHA_GLOBAL_ANC_SIZE=M12&CHA_MATERIAL_COMPOSITION_ANC=Carbon%20Steel%205.8&salespackquantity=20%20pc&activeTab=preconfigured-kits-tabs
,,,,,,,,,,,,,,,,,,,
M20 D20 ANCHOR ROD 500mm HDG,ANCHOR_STUD,PLAIN_CARBON_STEEL,GR_5_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,500,,20,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,
M12x1000 Allthread GR4.6 HDG,ALLTHREAD,PLAIN_CARBON_STEEL,GR_4_6,GALVANISED,METERAGE,FALSE,MILLIMETERS,1000,,12,,,,,1,,,,
M16x1000 Allthread GR4.6 HDG,ALLTHREAD,PLAIN_CARBON_STEEL,GR_4_6,GALVANISED,METERAGE,FALSE,MILLIMETERS,1000,,16,,,,,1,,,,
M16x1000 Allthread GR8.8 HDG,ALLTHREAD,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,METERAGE,FALSE,MILLIMETERS,1000,,16,,,,,1,,,,
,,,,,,,,,,,,,,,,,,,
M16x100 GR4.6 GALVANISED,HEX_BOLT,PLAIN_CARBON_STEEL,GR_4_6,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,16,,,,,25,50,100,,
M16x150 GR4.6 GALVANISED,HEX_BOLT,PLAIN_CARBON_STEEL,GR_4_6,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,16,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M12x50 GR4.6 SS316,HEX_BOLT,SS316,GR_4_6,NONE,BUNDLE,FALSE,MILLIMETERS,50,,12,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M12x30 GR8.8 ZINC,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,ZINC,BUNDLE,FALSE,MILLIMETERS,30,,12,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M16x45 GR4.6 ZINC,HEX_BOLT,PLAIN_CARBON_STEEL,GR_4_6,ZINC,BUNDLE,FALSE,MILLIMETERS,45,,16,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M16x100 GR8.8 GALVANISED,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,16,,,,,25,50,100,,
M16x150 GR8.8 GALVANISED,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,16,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
M20 Nut GR8.8 HDG,NUT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,,,20,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M20x45 CSK GR12.9,CSK_BOLT,PLAIN_CARBON_STEEL,GR_12_9,ZINC,BUNDLE,FALSE,MILLIMETERS,45,,20,,,,,25,50,100,,
,,,,,,,,,,,,,,,,,,,
M12x30 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,30,,12,,,,,200,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x35 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,35,,12,,,,,200,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x40 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,40,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x45 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,45,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x50 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,50,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x55 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,55,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x60 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,60,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x65 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,65,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x70 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,70,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x75 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,75,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x80 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,80,,12,,,,,150,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x90 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,90,,12,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x100 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,12,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,12,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,12,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x180 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,180,,12,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M12x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,12,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x40 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,40,,16,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x50 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,50,,16,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x45 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,45,,16,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x55 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,55,,16,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x60 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,60,,16,,,,,100,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x65 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,65,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x70 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,70,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x75 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,75,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x80 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,80,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x90 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,90,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x100 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,16,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,16,,,,,60,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x150 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,150,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x160 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,160,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x170 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,170,,16,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x180 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,180,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x190 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,190,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x200 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,200,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x220 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,220,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x240 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,240,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x250 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,250,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x260 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,260,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x270 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,270,,16,,,,,35,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x280 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,280,,16,,,,,25,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x300 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,300,,16,,,,,25,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x350 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,350,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x400 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,400,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x450 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,450,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x500 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,500,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x550 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,550,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x600 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,600,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x650 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,650,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M16x700 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,700,,16,,,,,1,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x40 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,40,,20,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x45 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,45,,20,,,,,75,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x50 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,50,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x55 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,55,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x60 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,60,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x65 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,65,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x70 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,70,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x75 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,75,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x80 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,80,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x85 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,85,,20,,,,,50,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x90 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,90,,20,,,,,40,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x100 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,100,,20,,,,,40,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x110 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,110,,20,,,,,40,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x120 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,120,,20,,,,,30,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x130 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,130,,20,,,,,30,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
M20x140 GR8.8 HDG Assembly,HEX_BOLT,PLAIN_CARBON_STEEL,GR_8_8,GALVANISED,BUNDLE,FALSE,MILLIMETERS,140,,20,,,,,30,,,,https://www.allfasteners.com.au/k0-structural-bolt-assembly-as1252-2016-cl8-8
